Unnamed: 0,Tweet,Date,Username,Hashtags,Category
110,Ayoo @dineshgrao we are ready to pay 10 times of meter cost.. Compared to nebhouring constituency.. we get least water.. &amp; always dependent of public borewells Locality is Ward no 121.. First &amp; second cross.. Still I am surprised &amp; amused that BWSSB people not under ur control.,2020-01-27 15:37:08+00:00,hemant_7626,,Water
111,"@chairmanbwssb @bwssbdirector @bwssbchairman is anyone there in Bwssb to address their consumer issue? I'm writing on twitter from past 1-2 days, but no one is bothered to reply. What the hell is this? Is this the way a govt organisation runs?",2020-01-27 12:05:14+00:00,kart_srinivasan,,Water
112,"Dear Sir, We have received your complaint and brought it to the notice of BWSSB.Please contact Shri B Rame Gowda,AE- 9739925888,for further assistance.Complaint Number:2020-01-27 Regards, Vinay RW For Public Relations Team, DIPR Whatsapp:9980299802 Karnatakavarthe2020@gmail.com",2020-01-27 09:06:16+00:00,Karnataka_DIPR,,Water
113,@chairmanbwssb @Kanakapura_Road I dont c any TRACK COMPLAINT section on given website. Kindly guide. This complaint has been logged via Twitter by #BWSSB ,2020-01-27 08:18:18+00:00,nehasippy,#BWSSB,Water
114,Hemlata Agrawal@bwssb We have not received water in Tulsi layout cross 2 Kasavanhalli area which is causing problems Only once in week we get water every Monday but today we have not received water Please look into the matter,2020-01-27 08:12:40+00:00,DindayalAgrawa5,,Water
115,Dindayal Agrawal@bwssb We have not received water in Tulsi layout cross 2 Kasavanhalli area Please look into this,2020-01-27 08:09:36+00:00,DindayalAgrawa5,,Water
116,"In RR Nagar, there has been major BWSSB pipe laying work. The roads are full of dust and its really difficult to walk outside. For all the giant strides that we are supposed to be making as a country, we cannot have mechanisms to work in a efficient and clean way.",2020-01-27 04:44:26+00:00,SKumar87935177,,Water
117,Bwssb stp treated water mixed with sewage in SWD every day and apartments should be zero discharge. Different rules for citizens and govt bodies. Hippocrates! @karnatakapcb @chairmanbwssb incompetency costing citizens as fine!! @BAFBLR @citizensforblr @WFRising @Namma_Bengaluru,2020-01-27 04:25:33+00:00,TrustBangalore,,Water
118,@BBMPCOMM Requesting you to kindly visit Babusapalya area and see for yourself the pitiable condition of the roads here post BWSSB works. Majority of the residents are having breathing problem and severe cough. ,2020-01-27 04:08:10+00:00,pkpani1,,Water
119,@Tejasvi_Surya ji.. the recent onslaught of BBMP KSPCB BWSSB on apartments across BANGALORE is making most of apartments agaisnt your gov and party. These corrupt babus are playing in the hand of cong. Please look into this.,2020-01-27 01:59:45+00:00,dadaamalb,,Water
120,"As a Bengalurean, my yardstick for Yeddy is that he should fix most incompetent BBMP, BESCOM, BWSSB etc Silicon Valley needs world class roads, garbage collection, sewage treatment and 24x7 power &amp; mass transit. Or dissolve them &amp; grant contracts to state agencies/pvt players.",2020-01-26 17:34:46+00:00,neohulk,,Water
121,"Does this include construction of public property and utilities such as roads, drainages, UGD, metro, etc done by BBMP, BWSSB, BESCOM, BMRCL, etc?",2020-01-26 16:21:42+00:00,_kanakapuraroad,,Water
122,"Wow . Wish one representative from labour Dept should be part of BBMP , BWSSB , BESCOM etc . They should ensure all safety measures are adhered for all works as majority works are outsourced . Representative should report Labour Dept all works &amp; safety measures followed",2020-01-26 14:59:44+00:00,sri16587,,Water
123,@kslyoutrfps Looks like the road is dug again. Can you pls put barricades on humanitarian grounds though it is the responsibility of BBMP/BWSSB contractors. Pls take this up with BBMP Engrs (BBMP eng office is located next to Subramanyapura PS) @blrcitytraffic @deepolice12 FYI,2020-01-26 14:15:08+00:00,njiyer,,Water
124,"@BBMP_MAYOR @BBMPCOMM @bwssbchairman @CMofKarnataka @PMOIndia Dear PM sir, you're aware of exams appearing very closely. Students health is important for exam. But in Bangalore our BBMP &amp; bwssb are digging road creating dust in air. Will you direct them.",2020-01-26 13:47:23+00:00,mahesh3028,,Water
125,@BSYBJP @siddaramaiah This should not have happened. That jain trust should have called BWSSB for cleaning. Is Govt going to take action against this organization? This is a gross negligence from them. https://www.deccanherald.com/amp/city/19-year-old-boy-from-ballari-dies-while-cleaning-septic-tank-in-bengaluru-798226.html,2020-01-26 13:26:21+00:00,pragmatic_citiz,,Water
126,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
127,"@PMOIndia @narendramodi @CMofKarnataka @bwssbchairman @publictvnews @BBMP_MAYOR @BJP4Karnataka @BBMPCOMM Sir, our PM knows that students are preparing for exams where their health is very important. But roads are dug leading to dust. Will bwssb &amp; BBMP wake up. ",2020-01-26 13:22:45+00:00,mahesh3028,,Water
128,"Working on Republic Day ,One plant was dried replaced with new plant in Domlur ward,bwssb valve was jammed getting replaced,atti maramma colony Desilting, 26-12020 @PCMohanMP @nalinkateel @BJP4Karnataka @blsanthosh @narendramodi",2020-01-26 10:41:53+00:00,CrGundanna,,Water
129,"First to lay bwssb water line the laid road, bescom ugc, bwssb drainage, now repairing side trenches and foot path. Finally dug dug... Deeper..",2020-01-26 09:47:10+00:00,KrsBalu,,Water
130,Several times i have complaint but still no action is taken by either BWSSB or by the supervisor. ,2020-01-26 07:09:57+00:00,R8Deepak,,Water
131,@msrbommanahalli @Tejasvi_Surya there has been SWD making in lake city layout kodichikanahalli from past 2 months.But still it is not completed by BWSSB and the field supervisor and the workers and showing attitue and neglecting us when we ask them. Kindly taking necessary action,2020-01-26 07:07:57+00:00,R8Deepak,,Water
132,"@BBMP_MAYOR @BBMPCOMM @CMofKarnataka @rashtrapatibhvn @PMOIndia Sir, 12th main to 14th main HAL II stage Bangalore we have 2 schools - NPS &amp; new horizon, but today bwssb are digging road to lay water pipes leading to lot of dust leading to illness. In1 month annual exam starts.",2020-01-26 05:45:58+00:00,mahesh3028,,Water
133,"Dear Sir, We have received your complaint and brought to the notice of BWSSB. Please contact Ms. Aishwarya, AE : 9845444034,for further assistance. BWSSB complaint number - 2020-01-14-85640 Regards, Vinay RW For Public Relations Team, DIPR Email: Karnatakavarthe2020@gmail.com",2020-01-25 14:25:06+00:00,Karnataka_DIPR,,Water
134,"@chairmanbwssb @bwssbchairman Every 10-15 days water supply issue is there , I don't understand what's wrong. Docket number - BWSSB-2020-01-25-90322 Please sort this sir , 9/1 artillery road gowthamapuram ulsoor.",2020-01-25 14:19:09+00:00,vishalj824,,Water
135,Two BWSSB engineers have been booked for polluting the Chunchaghatta Lake. ,2020-01-25 10:22:12+00:00,DeccanHerald,,Water
136,Will any action be taken ever to get residents out of the mess created by BWSSB,2020-01-25 10:21:24+00:00,AvishekSwain,,Water
137,Same Location today ... So sorry state of affairs.. @chairmanbwssb dug it .. @BBMPCOMM not delaying road laying as they want BWSSB to complete UGD.. public suffers @BangaloreMirror @timesofindia @CMofKarnataka @drashwathcn,2020-01-25 09:51:22+00:00,SajivSBLR,,Water
138,"Public consultation meetings by Metro are a sham. They are also hijacked by local BBMP BESCOM BWSSB contractors reps &amp; friends of local MLA. Traffic police remains mute in these meetings. Local public feedback is not welcome, not recorded &amp; is brushed off.",2020-01-25 08:25:51+00:00,daddyblr,,Water
139,"Just walk along the completed ftpaths along BTM ORR & see the quality of work done by the “concerned” agencies. Engrs from BBMP, BESCOM BWSSB executing these shd be ashamed of themselves. Alternate rds hav been identified by drawing lines on googlemaps w/o any field level info",2020-01-25 08:05:21+00:00,daddyblr,,Water
140,"@chairmanbwssb @bwssbchairman @bwssbdirector Bwssb, what is the reason no cauvery water being delivered since 4 days to Banashankari 1st Stage. How can residents manage? Will you look into it urgently?",2020-01-25 04:42:03+00:00,lionking1828,,Water
141,"@chairmanbwssb @drashwathcn Sir, there is no water supply from two days in 8th Main Malleswaram, If I call Bwssb they are not responding properly, kindly do the needful",2020-01-25 04:33:34+00:00,Madhumr23976985,,Water
142,BWSSB engineers booked for letting sewage into Chunchaghatta lake (via: https://www.thehindu.com/news/cities/bangalore/bwssb-engineers-booked-for-letting-sewage-into-chunchaghatta-lake/article30646292.ece),2020-01-25 03:29:34+00:00,newsFromBlr,,Water
143,Was it a Flaw in #BWSSB Design? How can a design let sewage directly to #chunchaghattalake? How did it get approved? @chairmanbwssb @BBMPCOMM @urbanvoicesin @urbaninstitute BWSSB engineers booked for letting sewage into Chunchaghatta lake - The Hindu https://www.thehindu.com/news/cities/bangalore/bwssb-engineers-booked-for-letting-sewage-into-chunchaghatta-lake/article30646292.ece,2020-01-25 03:27:35+00:00,RBPachhapur,#BWSSB #chunchaghattalake,Water
144,"#Bengaluru In an uncommon development, Bengaluru police registered a complaint against two BWSSB officials after a BBMP lake wing engineer complained that the former had allowed untreated sewage into the desilted Chunchaghatta lake in JP Nagar. @santwana99 https://www.newindianexpress.com/cities/bengaluru/2020/jan/25/palike-files-case-against-bwssb-over-sewage-in-lake-2094290.html",2020-01-25 01:48:17+00:00,XpressBengaluru,#Bengaluru,Water
145,Tree fell down at F4 Lane - the road near Ramya Regency Apartment. Near Jeevanbhima Nagar BWSSB water tank. Please help. @BBMPCOMM @NammaBESCOM Exact location on Google map is here https://maps.app.goo.gl/Am8GQ3JUagChU8VP8,2020-01-24 18:39:03+00:00,AshrayaAptsBlr,,Water
146,@Swamy39 In Bangalore BBMP @BBMP_MAYOR &amp; BWSSB @chairmanbwssb damaging roads during piping works &amp; they dont restore roads next couple of years. Are they authorized damage the public road &amp; endanger residents life due to dust pollution. Pls advice what should we do as residents?,2020-01-24 16:38:41+00:00,NaveenDamle,,Water
147,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
148,"@astitvam Anna in Bangalore The BBMP &amp; BWSSB digging the residential road and escaping after damaging it. Unfortunately the @chairmanbwssb @BBMP_MAYOR officials are useless. The residents are suffering from dust allergies, pls suggest how can we fix this problems..",2020-01-24 15:02:36+00:00,NaveenDamle,,Water
149,"Where r d higher officers of BWSSB? R u expecting to write every street issue to @PMOIndia @narendramodi . If the BBMP and BWSSB not capable of solving residents problem, I think central govt should takeover metro city corporation control soon. @PCMohanMP v elected u pls save us",2020-01-24 14:59:01+00:00,NaveenDamle,,Water
150,#BWSSB should run a seperate channel of its own. Construct Sewage Water Treatment Plants at different junctions &amp; not discharge any untreated water. Rajakaluve should collect storm water &amp; run it to nearest #lake. Request RWAs to follow WP-38401/2014 @jaynakothari @leofsaldanha,2020-01-24 14:44:33+00:00,RBPachhapur,#BWSSB #lake,Water
151,#bwssb work around #Lakes needs constant monitoring. Thanks to @UdayavaniNews for covering it. @BtmRising @namma_BTM @hal3rdstagerwa @KHHSPRWA @TERRWA3 @DomlurLayoutRWA @i1sleague @Namma_Bengaluru @NammaWhitefield @NammaJakkur @BalagereConnect @urbanvoicesin,2020-01-24 14:32:56+00:00,RBPachhapur,#bwssb #Lakes,Water
152,"@BBMPCOMM Sir,Bhoganahalli Main Road has been dug from BWSSB UGD from last 18 Months,Till date Asphalting has not been done,Even Doddakannahalli-Kadubusbehalli Roads r in very bad Shape,Take it upon yourself and instruct authorities,Ward No 150,Bellandur, 9742534222,Pls help, ",2020-01-24 14:04:32+00:00,vinodpatil31,,Water
153,"@chairmanbwssb Team, What pathetic public service bg BWSSB – at KTG College",2020-01-24 14:01:00+00:00,honnagirigowda,,Water
154,"@KarnatakaOne , made payments for BWSSB, online thru KarantakOne online portal amount of 24800, KarnatakaOne Transaction Number NET009576010 BUT BWSSB says still not credited to the account and still update on account ,",2020-01-24 11:30:24+00:00,ShafathKhan12,,Water
155,Skilled workers knows the job.This proposal of BWSSB sounds good.The workers should do the work genuinely should not demand other than the fixed tariff.Every reside t will certainly welcome this http://move.It should come in to for e soon.,2020-01-24 11:16:24+00:00,write2ragavan,,Water
156,"If the BWSSB’s proposal comes into force, apartments and individual houses can employ only those sanitary workers who have empanelled with the BWSSB. ",2020-01-24 11:00:00+00:00,BangaloreMirror,,Water
157,"Dear Sir, Please contact BWSSB Assistant Engineer Mr. Sachin Patil-9739758873 for further assistance. BWSSB Complaint No:2020-01-24-89701. Regards Dhanmayi H S For Public Relations Team Email: karnatakavarthe2020@gmail.com",2020-01-24 09:59:44+00:00,Karnataka_DIPR,,Water
158,"Dear Sir, Thanks for writing to us. We have transferred the issue to BWSSB. For further details contact BWSSB Helpline No:080-22238888. Docket No:KV2980120. Regards Dhanmayi H S For Public Relations Team Email: karnatakavarthe2020@gmail.com",2020-01-24 09:23:18+00:00,Karnataka_DIPR,,Water
159,@chairmanbwssb @BBMPCOMM @BDABangalore @TimesNow @toi BWSSB work on 14 A HAL 2ND STAGE. Total chaos due to non intimation to residents. Cars parked vulnerable to damage. No intimation to traffic about road closure. Filthy language of supervisor. Needs immediate intervention. ,2020-01-24 08:11:54+00:00,rashtrarpan,,Water
160,@BSBommai Sorry to inform there was no municipal water supply since four days in 1st main Vyalikaval. It is difficult to live without water. Contacted Malleshwaram BWSSB office no one is accepting the responsibility. Request to take up with the concerned persons.,2020-01-24 06:57:33+00:00,BhaskerRaj,,Water
161,"Sir already shared 10 times. Location: HN HALLI LAKE ROAD, Doddakanneli. Exact Geo Co-ordinates: (12.9061621, 77.6910153) Complaint number: BWSSB-2020-01-18-87183",2020-01-24 05:00:13+00:00,shamebbmp,,Water
