tweet,civic_issue
@ThisIsCiara Yea she did! :O ya im broke aswell  ugh back to reality on monday  let the boredom continue ,0
@melizzamarie  call me next time...i just got your reply ,0
"wellll, i was gonna go see fall out boy today, but its postponed because the rain  laaaameee",0
"Sitting here, pissed off because im working 24 hours on a (pretty) saturday...... damnit ",0
"I think the tv world has gotten way too accustomed to widescreens, bc i can't read the letters of these gameshows on my tiny tv ",0
God I am so hungry!!! I want real food !! ,0
im always hanging with the boys...and feeling left out ,0
"got panda instead of wendys. good call! now, off to the city. i always bring the bad weather with me ",0
Omg why wats going on people    http://tinyurl.com/d5x6wl,0
" Nicole replied to every single pcdfan in my followinglist, just not me. I'm really really sad right now :'(",0
@KChenoweth i want the cookies . . . ,0
@hypatiadotca Where are you? Cons almost over &amp; I still haven't seen you! ,0
@thrillerx yes! tell us all about your concert coming up! mines not for 29 days. ,0
Its beautiful out! These r the days when i hate being stuck inside with homework ,0
@Schofe http://twitpic.com/3jqob - Now you are making me homesick...  Not that I ever lived there of course...  Just miss London...    ...,0
Yea!! Time to go to Holt Renfrew!!  shopping!! Need to haul so badly. Havnt shopped for 15 days!! ,0
@21stcenturyfox  idk then,0
5am bedtime last night?! i am sleeeepy!  gloomy day in CO today. boyfriend left for nepal ,0
I'm pretty sure it's official...I have a cold.  bleh,0
is back in Hastings! Missin LDN already ,0
"Just about to leave. Have a good Saturday night guys, i'll be studying all DAY tomorrow ",0
@MrsKellyBelly I haven't paid it off.  I just cut it up so my husband would quit &quot;accidentally&quot; using it!!!!!...!!,0
sad that garnett is no longer playing ,0
OMG!!! Yankees are getting the A$$ handed to them this sucks so bad ,0
"@dana_michelle - thanks boo!!! but today, i have on a flannel/plaid shirt and got in trouble - boo  wish you would of joined in @ area ox",0
@ParentStudent ... from the sofa. I know! I know...  *sigh*,0
"Using my most recently acquired robot to clean the carpet, ..where I tracked in mud. ",0
@leporter Listened to @leolaporte Missed part where Leo talks @twitter Oh well ,0
what do you do if you develop a temporary lisp? ANNE AH MISH YOU X but seriously twice@ the temp lisp ,0
@LegallyBuy broken link ,0
just sold first Yorkshire Terrier puppy of the litter.....I miss her already ,0
"@demilovato wah, you was in Germany! wanna see you ",0
"I am so bored right now....goin a little crazy! It's 70 degrees out, want to go on the Wine Walk but I'm broke! Sad Sad Sad day ",0
Trying to find the REAL Alan Carr ,0
bored nd mad looks like its gna rain ,0
lonely. i want to crawl into bed with my teddy and mope ,0
"@justjennyxo no cause i have no one to go with tbh  or no one has the money to go now, gutted cause i live like 10 mins from the venue xx",0
it's 7am and I been in bed since 10pm sat ,0
is dreading 6:30 when H.B.I.C. wants me to shave her a landing strip.  ,0
"@pob34 might Sky+ it, don't think i could stay up and watch whole thing tonight ",0
goin for a run and then showerin and back to torts ,0
@EP31 I is sad... Patches is injured and didn't play last night ,0
"@themeanseasons No, I don't know what happened but she's never on. ",0
trying to do micro lab report and micro study guide for exam...but can't concentrate  and too lazy....,0
@honorsociety is 20min away and i cant go  oh well  @miley cyrus movieee at 4,0
I feel so bad now  it sucks when people are so nice to you.,0
is down to just jelly beans in my easter basket ,0
lieing in bed with a very soe throat feelin very sorry for myself  boo hoo hooooo,0
MAN!! i want Peeps now  haha,0
@alesa13  aww love why you so sad.? dont be all my friends that i been talking to are sad why? i'm worried for you all ,0
here we go againn.... ,0
@tranquilized09 i didnï¿½t even get an answer if he will be in germany........  hahaha.,0
I'm going to bed feeling a bit depressed. Not really looking forward to tomorrow ,0
I'm definitely not winning this tournament... ,0
"@blogness I got to my store early (thought it opened at 9, but it opened at 10). Was going to grab a few for friends, but 1 person limit. ",0
I have to wait for the rest of the season to download. ,0
What's worse than dropping your MacBook Pro? Dropping it onto your iPhone ,0
"@L102 aww, I wish I could have been there!  are you still around next weekend, maybe we can meet up for drinks!",0
Saturday night tired and bored. ! ,0
"@tommcfly anyway, i take it your comin home tomorrow? the weathers been rubbish today, well in newcastle anyway ",0
75 F and beautfiful here in SM....unfortunately stuck inside behind my rig cranking up salesforce ,0
"yeah, its nifty I think I did it right lol. it costs monies though! ",0
"@BlackPearl890 thanks, me too! But by the look of the radar we are going to get pounded until later tonight ",0
"Not the best of pics, but better than nothing I suppose ;) Had more, but my cell ended up resetting resolution to 120x160 ",0
@janetlo Exciting! I don't get to go to Seoul  Apparently flying through Beijing is a hassle and direct flights were too pricey ,0
off to work ,0
"@k_anelundi is wondering when times are tough why people kill their entire family    I don't get it, kill yourself not the children.",0
@BritishJen doesnt youtube have videos?! I donno where it would be streaming live video  sorry i am no help,0
good god accounting is boring!! BTW tried the mac prep &amp; prime refined zone thing today &amp; i'm not mad for it!  try again tomorrow!!,0
can't believe it is fourteen years today since I moved to Liverpool... ,0
hit her head last night  ouch!,0
"So, instead of running, I just spent buried in the code of my website. Epic Nerd Fail.  I suck.",0
@matman617: who the Heck is the fat then?  cuz thats not nice ,0
"thinks she's done something, but isn't quite sure what it is.. oh where are you when i need you? ",0
Can't get into the cleaning/packing groove today. Want to be at Coachella too bad... So sad  Guess I'll listen to music? Bah. More coffee,0
Friday: Biked 10.62 miles in 70 minutes (www.logyourrun.com). Tried out another bit of the Trans Pennine. Got lost again. ,0
@honorsociety iis just 15min away I CANT GO  im sad.  oh well @mileycyrus movieee time. HM movie at 4,0
"good god I ache! I might need a gallon of codliver oil 2morrow to walk!Comp was fun, good fights but we didn't win   I fancy it nxt time!",0
Being sick is not the business... ,0
@etherb0x good call except they were gone by the time I got there ,0
damn i wish i'm there   #asot400,0
to resist mcdonalds fries is PAINFUL!! ,0
wishes stephenie meyer wud reply to my message! ,0
Coyote killed two of my chickens this morning. Scared it off just as it was about to get another chicken. ,0
@RachelsDestiny I took photos but I have to buy more memory next week. Can't upload 'em. Disk full ,0
Just woke up from nap! It made me feel so much better!! Wwoot.. Stuffy/ runny nose isn't that bad anymore.. Sore throat is worse though ,0
@petewentz wish i was at the venue  u gotta play a show in dubai promis i'll be at that venue.,0
38.4 miles in 2:40. 14.4 avg. I am out shape ,0
"So, instead of running, I just spent copious amounts of time buried in the code of my website. Epic Nerd Fail.  I suck.",0
"Headache, right behind &amp; above the eyes.  ",0
@webscreamer hahah aww.. it is scarier than a templates fire    Where is my beer you promised ages ago!?!,0
I am disappoint anon ,0
"@ayotavibaby ; yes, we will! man.. i be trying too! she was here &amp; ppl were like WHY are u so excited?? lol, i didnt get to see her tho ",0
"this music make me soo happy and soo sad,because itï¿½s over today  ...#ASOT400",0
going to the mall...lake was cancelled...bummer dude ,0
@raatz apparently the band is going on without me. I'm so bummed. i missed performing. ,0
my laptop officially will naught charge. can i manage a weekend+ without it?  yes im an addict :'(,0
I don't want to go to work! ,0
"I would be sending out an e-mail blast right now, if I had solid internet   Darn you, #TimeWarnerCable!",0
@themtyThor1212 7?! Whaat?! I dont think ill be able to make it ,0
yay! got an email from Nicky - but sadness   she can't make it this June or July,0
"...and the devil in kitten form just sneezed on my arm. thanks for adding insult to injury, life. ",0
Done with marathon Saturday meeting - missed being outside on a beautiful day. ,0
the theater was such bad  ya have no ideia how much bad it was...,0
i WANT my ipod to work again! ,0
why wont the fanfic place send me the password :S:S:S ,0
"@etherb0x good call, but they were gone by the time I got there ",0
I saw conor oberst at the glass house on wednesday!! He is amazing!! &lt;3 &lt;3 &lt;3 I wish I was at coachella this weekend ,0
"@TCRoady actually, it was 15 to 2... ",0
@Vacant_Stained fraid not  and I love Zelda too ^^,0
@forager23 We just saw a raccoon in Central Park...everyone says it must be rabid ,0
Microwaves are really fucking confusing ,0
@perrythebirman We can't come to #pussycatis today because our human @AnnePMitchell is on a train ,0
i confess. i am never gonna be thin again if keep consuming crap. there i said it. ,0
i hate stressin out my mama...she sound sick too.. ,0
http://twitpic.com/3jszb - Jess beat me to the first fish...not cool. ,0
...flooded in at work.  not cool.,0
"im at home wishing it was NoT so ugly out today. houston,tx is so over rated with this rain ",0
"@kat22stl boo! i hope she's okay, sweetheart. ",0
@iPenginBrijhe would you give me the link to your twitpics? I didn't bookmark it before. ,0
I miss Sam  a lot  and I want McFly to come tour in CANADA!!!!!!!!!,0
"arg, might go home early today... not feeling so hot ",0
Seriously having to force myself from doing the music today. Term papers are unfortunately more important today and that's not fun ,0
I caved in. I had half a can of coke today. Sorry no soda diet ,0
@SyllySyll   /hug,0
@bffmebrit haha you crack me up!! i really want to see your kids sometime! i bet they are sooo cute. i miss the kids i used to teach. ,0
"#asot400 &quot;back to you&quot;...beautiful, yes. but PLEASE can we have some kind of action from Area 1! i really wanted to hear Mr. Sam now SVR! ",0
@Jaylnne i'm so glad you got to come visit! Sorry I didn't get to say goodbye!!! ,0
"@selenaxjonas AH i know. Their so expensive, I have to get straight A's a college prep school to go to demis ",0
So bored ,0
we are missing our little Emily's party. ,0
hanging with jared and david  there mean to me tho ,0
"@unicorngeorgia I can't come tonight, Geo. I'll be stuck inside all evening commenting on papers. ",0
@Justboredok so is she still not back then? ,0
@WraeAnn: oh man . . .  don't forget to report them lost if you don't find them really quick . . .,0
Attempting to watch this game.. It's depressing....  And they would be playing &quot;If ya happy and u know it&quot;,0
@ErinAsh10 ME too!!!! Its so boring no you and no Kirsten ,0
last night with the dangerous summer. im sad ,0
Gotta head out to pick up my sandal from the shoemaker! Not sure I want to venture out into the cold though ,0
Remember that time about 8 hours ago when I said I hadn't felt good in a long time........forget that! ,0
Headache. Ugh.  ,0
For some crazy reason blogger is not saving my work and it's driving me crazy. I'll have to resort to somewhere else to save it for now ,0
I've got the worst headache... ,0
no-ones tweeting ,0
I still haven't found the coffee machine... ,0
Half of the fish are dead or on the verge.. ,0
@Miss_Suse T'was the glyphoto...I wish you could've came  How are you?,0
i have a sunburn mustache!  hahaha,0
Crap! Forgot lipstick &amp; straw hat. And I know they'll interview me today. Got SPF50 but woulda liked to look good for interview ,0
@Nic_kers   ur kidding me .. try signin on on the web i shud i open my skype n we chat there .. wudnt mind tlkin to u now .. realli,0
"@jhodgin I wish I could be at GMA this year, it's a fun time. But I couldn't get off work  Have fun!",0
guys i g2g  i'll be back later..peace!!!! &lt;3 #asot400,0
@mel1ssar0se iii know!!!! ,0
I think my milk was bad. ,0
I am a terrible daughter ,0
They then it's alright to add me on last.fm ,0
life just sucks sometimes!  ,0
Sometimes its hard to drop my son off. . . ,0
there isn't anything to do today... ,0
@jglynn24 ..im barely hanging on  ALMOST OVER! then we can playyyyy,0
"6 hours sleep. I need veges, but am getting picked up in 25 mins and am in my pjs. Don't think I'll make it ",0
Watching spiderman 3. Batmans better. But not on ,0
Off to work ,0
Craving pinkberry right now  and cant get my fix.,0
"@garethemery Gareth, all of are tuned, it but they are not broadcasting main stage, which kinda sucks, so we wont get to listen to u ",0
My daughter is having a play date with her best American friend.. I wish they got to see each other more. ,0
@bobbyllew http://twitpic.com/3jc7e - The one day i'm not in norwich ,0
"I got a new top and im in love with it! And 9O21O monday, can't wait it's the day i got back to school  Tablecoth lady first thing  &lt;3",0
In the Apple store today Jack said &quot;Mommy I have to pee...Awwww too late!&quot;   Opps!,0
@DionneSouth didn't see you anywhere today at the show  you hiding?,0
Selling the baby stuff makes me feel a little sad ,0
...and they think they can add me on last.fm ,0
Meet Bingo my friends wendy puppy. He looks like my dolce right?  http://twitpic.com/3jt3b,0
@wickedground I can't use the upload managers on any of the upload sites. They all do that to my files ,0
Dammit Detroit!!  LEt's get it together!!    love you guys still!!  xoxox,0
@Lhasapso killed my itunes  uninstalling.?,0
Finally getting some work done on this project. Predicted finish time 10pm ,0
wondering what happened to the couple I'm supposed to be shooting engagement photos of right now . . .     no phone contact for 1 hr.,0
@AwesomeArianna you know TFA has seemed to totally disappear! ,0
#asot400 i duno how to work twitter haha ,0
"#asot400 no cut out at this great song  some please twitter me the last song id, great vocals",0
Another Saturday night and another night shift. I must of upset someone at the office to keep getting these ,0
"Mr. Foget, read this, i miss yoooou ",0
ewww work time yay mid nuit ,0
"@nathanfillion She &amp; Morena are in Orlando.  Panel was 12-1 pm. So, if one upping her in your con prank war was the plan, it's too late ",0
i really thought tht she would write bak. ,0
#asot400 NOOOO! technology fail! bring me back my music! ,0
@marodi that's just a scream in a desert. Some bugs that i've pointed out wasn't fixed in last 8 months... I'm just... Kinda disappointed ,0
@XxSierraxX I wish.  any closer with saving for yours?,0
@VANS_66 I wish I was there! Stuck at work ,0
Listening to Hellogoodbye and I am extremely distraught at the fact that I have forgotten all the lyrics to songs I would sing along to. ,0
i still cant believe the van is gone.  so many great memorys,0
#ASOT400 Odd transition... anyone know when the video should be up? ,0
@chivesontheweb DSi has a new stylus? ,0
Wishing I was in Del Mar with Pam ,0
@musicalverse Too much choice! But been searching for other UK drama (school?) students to follow with nothing but fail  Bizarre.,0
"I want to go clothes shopping so bad, but no money to do so ",0
"@J44SS Haa yeah work was good, i sold lots and lots and we got work to do tomor  fun fun xx wheres my tgis?? xx",0
I LOVE USF. But Berkeley is still making me sad... Damn lowell situation all over again. ,0
I've been told power might be out until monday ,0
is sick of it here!!! ,0
"@selenaxjonas Awee, not fair  Im sorry.",0
"I woke up thinking of strawberry lips, but I don't remember any of my dreams   was probably too drunk!",0
Damn us and our sickly bodies! Lol. Ouch i hurt! ,0
"hi peeps. im so bored, dont want the holidays to endddd ",0
So tired. and my spring break is coming to an end. ,0
#asot400 NOOOOO.... need more SHah!!! ,0
doing absolutley nothing ,0
@XxSierra6xX I wish  any closer with saving for yours?,0
TELL ME WHY LIDZ GOT THIS DOPE ASS FITTED AND DEY AINT GOT MY SIZE(7 AND 5/8) DAMN ,0
early enough ,0
Asthma fucking BLOWS  Can't wait till I finish up Asmanex treatments. Follow up (and hopefully final) apt w/ pulmonologist is this week.,0
is in love and wishes he weren't. ,0
"listening to britney and cleaning the house! I have a TON of shoes to get rid of, haven't even worn half of them ",0
"oh, AZ, I'm so sorry   Still, many more chances to get it...",0
I feel sick to my stomach!!  Ick!!,0
Hates how I have allergy from dogs  but I'm a dog person,0
Its so hard to fall asleep ,0
Kitty came back. With a mouse... ,0
Totally left the house without my camera battery ,0
Waiting for a call  it has to happen.,0
Beautiful weather in Vegas when its time to leave  on my way to the airport.,0
it's 11:18AM in hawaii &amp; i just woke up! i love saturdays...even though i have to work in 2 hours  at least i get monday off!,0
NetBeans updated and is now completely trashed. None of the default modules now load. Looking at complete reinstall ,0
"Curry even too spicy for Mr. C, so not a hope for me to fully enjoy. Big shame as this is usually my favourite one  *sad*",0
@mypropaganda There's some serious lag between whatever you are using for FB and the Twitter reposting of it... ,0
I think someone is mad at me ...... ,0
Bored. back to school on monday. dont want to go. Math &amp; History homework to do Grrrrrrrrr. Pe moderation on Wednesday. my life sucks. ,0
@garethemery tried to get tickets but they were sold out!  but i'll be listening. Have a good one!,0
to com fome ,0
"@DreamUK o  lucky!! waiting for new PB!!!!!! OMG, cant believe i forgot about it...",0
"@infobunny ps: i'm the thick, effeminate sounding one. ",0
@rad_chick_88 it got cancelled hrs ago. ,0
Casino not hittin' lost my $ going home now  money ,0
ok this isn't funny how come I get one answer in the quiz then my comp starts playing up does it think it's funny?????? cause it's not ,0
Watching Ice Princess on abc family. I'm boooored  but I'm going to in&amp; out soon! Yaaaaaay,0
Back to work Monday holiday officially over then ,0
Now I'm watching Ashton Kutchers movie with Bernie Mac. So funny. RIP Bernie ,0
I'm boardin' ...off to Germany xxx Miss the family  Kiss Texas 4 me,0
So have to do this jop done by tomorrow.... ,0
Back in Paris under the rain ,0
"@EvanEthridge yeah, just don't think my date would so much approve ",0
lol o lawd .. awwa u should com wit us ,0
"Watched the Doctor Who Easter Special this morning. Loved it, but not looking forward to Tennant's departure.  And yes, Ms. Ryan: HOT!",0
@Sleauty missing you!  ,0
Practice. It's so freakin hot ,0
@ClassicSydney oh my gosh well be careful and stay safe out there! So sorry to hear that ,0
@xclairecatx no it costs me ,0
@ShottyGoBoom Oh.  I could do with it to finance the &quot;Help Olly Pay For an iMac&quot; campaign...,0
my piercing hurts really bad now.  whyyyyyyyyyyyy???!!!!!?!!!,0
I hate hospitals ,0
"Oh Delicious Library, you make it so hard to find my model of iPod... ",0
Feeling really bad for cutting my hair..... ,0
Going to Urgent Care ,0
just hangin out... I gotta do some cleaning today... ,0
first swim  in about a year arms empty after 35 mins of drills and free style used to be able to swim  for an hour plus ,0
dang. actually not so sound a plan after all ,0
@petewentz OMG i wish i would have been at the venue   ive been online waiting for your tweets about the show. didnt want to stand in line,0
@MsGJones I love csi vegas but it's not the same without Grissom &amp; Warrick ,0
at coachella once again waiting for my camera to be charged. It died yesterday while Morrissey was playing ,0
Exam is done. Hopefully I passed... or maybe the marks will be curved. Stressful and lame. ,0
Another productive day!  Both vehicles cleaned top to bottom!  However...looks like it may rain   well..atleast the lawn is raked!,0
My God I really love my big sister. I miss her. ,0
"Tirrred. Watching Chris Crocker videos. Just made some rocky rooaad, I wanna eat it but the chocolate hasn't set ",0
@Izadi happy birthday!!! Why is it so bad? ,0
is depressed cuz corr cant com 2 the mall with her. ,0
"Super hungover today  hmm a few glasses of Pinot lead 2 a couple shots of Stoli and so on, and so forth! Wine is like my gateway drug!",0
i hate working on saturday's ,0
"@Gabbity The Medic Droid?like, Fer sure maybe, fer sure not, fer sure eh, fer sure bomb? awh  you wrote that in one of my books last year.",0
im doing 4 weeks worth of homework and going to london till tuesday ,0
"@nmfirelover I know the feeling about getting your coworkers sick , oh well , think I got my cold from one ",0
i dont want it to end  !!,0
I hate coursework  The Tempest..shut up!!,0
i have toothachee ,0
I haven't eaten. I'm hungry  and my dad already started fighting. We're waiting for the cable guy to finish. But we have no stove,0
@Lhasapso Yep.  Hang on a sec...,0
@AdamHowes given up on the blog ,0
LSATtiiingggg  Columbia-bound if all goes according to plan,0
today I was told that I was desperate for love... sad thing is that I may have to agree ,0
(@Shenaloves) I hate coursework  The Tempest..shut up!!,0
Completely disinterested in the FA Cup this year what with it being hidden away on setanta/shitv. ,0
I cant sleep ,0
@DavidGallagher didn't play a 3rd game today. they is all tired from the sun ,0
not liking the diet root beer sunil picked up by accident ,0
Looks like it will be a quick series for the Pistons   I doubt I'll stay up to watch the WIngs,0
@mofobamfyo thanks for shattering my dreams... ,0
Why doesn't my job have AC? ,0
@hustlegrl i know ehh  robert is taken ma nigga.,0
feels bad watching the arsenal chelsea highlights with her dad not knowing whats coming  hes so excited..,0
"@elsket no, it dies in 3 hours. not much of a backup! lmao. ",0
@damnhelltall: I'm so jealous you are in Disneyland ,0
@PCHintsNTips More ways to promote ads and get you to be a consumer of the YT partners by taking away YOUR views that you EARNED away. ,0
It'S OnLy A MaTTeR Of TiMe 4 My GpA N I GoTTa Do ThIs All OvEr AgAin  ,0
anyone want a '99 Navigator with a boat stuck in the back of it? ,0
Just saw my old house for the first time in a long time. It's so beautiful they've done a ton to it... I miss it ,0
just finished eating crawfish.. now watching it rain ,0
Steaks - checkSide dishes - checkPropane - whoops ,0
@michelleann oh my gosh   ,0
"@ninbroken52  I have a friend with a lot of scars too, makes me love him more. If you get him, glitter polish on his nails!! Do it!",0
Exam time!! ,0
"going to grab some pseudo food, then attempt to get this wordpress shit done. ",0
 my water heater has exsploded!!,0
"i forgot to tweet about the most important thing ever.. I am voiceless at the moment  No voice, not even the ability to say &quot;beep&quot; not fun",0
Noooooo! One more day of 'Freedom' then life gets tough again...     I don't want to go back and I will try everything to stay at home...,0
on Facebook &amp; msn ... bored tho  xx,0
i wish there were more people that i know IRL on twitter....lame. ,0
@petewentz or tell me where you are I will find you! Please help me out ,0
ok seems to be working again now ;-) comp just had one of it's midlife crises there seems to be everytime the quiz is on ,0
Pav ? nom 22:24 I HATE YOU MOTHER FUCKING IRISH PEOPLE 22:24   YOU ALL SUCK L@UR@ 22:24 LMAO ... pav is mean. ,0
"@birdchick I am glad you are safe, but now I worry for the prairie chicks ",0
Grrrr now I remember y it's best to go out early in Belfast  kellys it is not ,0
Bed time now. Stuart's off to Wembley tomorrow. Wish I was going  Good luck blue boys !,0
@markygk if they are i think my mum helped me she suggested Jude Law and A Semester Abroad? i dunno though that seems a little strange ,0
@Catloverr I can't...too bored ,0
Finally out of work. My back is a fucking wreck. ,0
hating to go to school ,0
Or not booo ,0
Lass gets a yellow card ,0
i'm very bored right now ,0
@Zakupilot256 Will there be more updates to the PS1 Classics on the PSN? Every time I look there aren't any new additions. ,0
@markygk sounds good to me! hopefully i'll be on my computer next time ,0
Its so nice out! Wish my boo was here ,0
"@jadeibet I don't have much swag, sorry  I'll get you something at the coop. It's open special on sunday",0
Watching Carolina BB vs Auburn. Auburn up early 5-0. BooHoo  ...Cocks need to get in this game to take the series.,0
"Went to Stirling, bought a new top, only three pound, bargin! Can't Wait til Friday. More Shopping, Yay! Back to school on Monday though ",0
Why is my dad being a pain in neck today? Can someone please take me to a happy place? ,0
"Pbs is showing Peter Falk, then Squid and the Whale tonight!   I better leave before it becomes too difficult to.",0
I'm talking to my friends on Msn. We are al together in one conversation. It's really funny. But some of them have to go in a few minutes ,0
"http://twitpic.com/3juh0 - I went with the yellow, I'm feeling bloated and fat  I need to lose 10 pounds stat!",0
"I must admit, i'm a little pissed ppl are starting to hip to Drake. ...  n correction, not just my Sorors, MY CHAPTER! E? baby all day!!",0
"@tommcfly why didn't you twitter during the gig, tom? im upset  ;)",0
Missing does early morning powder days! ,0
Doing surgeries.  Had to withdraw from a tennis tournament because I won't be done in time.  I'm the number 1 seed too!  ,0
saturday night *-* em casa rs ,0
i just left my lover.  i miss him. &lt;3,0
@bethanybean sadbean.com ,0
My granny has fallen and broke her arm!!!! ,0
I hope we get room 1 back  #asot400,0
back 2 skwl on monday    can't wait till next saturday it will be brill !!!!!,0
Lemsip + Eucalyptus oil time. ,0
is having a bad day.  ,0
@davidgilray awww  - blip does that from time to time. ,0
bad mood day today and i don't know why.... ,0
"@CHRISDJMOYLES Exaggerated or completely untrue? I hope it's the 2nd, as I can't imagine my drive to work without listening to you ",0
@SageRoxUrSox ughh don't do dat -falls on me ass again- brb ,0
Conceding that it is likely the Pistons will be out in Round 1 for the first time in a loooonnnnngggg time ,0
Nevermind the buzzcocks.. Wel een oude ,0
"@Oprah I asked on O's website how I could get show tickets to surprise my wife. This was long ago, and I heard back from nobody. ",0
why is it sooo hot ,0
Being ill makes me feel lonely and sad ,0
@Bonnie311 I'm so so sorry.   thats a shame.,0
"@CarlyBerwick Yeah big time came home yesterday puking,nauseous and dizzy, had to get shifts covered today for same thing ",0
With my cousin and JC trying to get back to my car so I'm not extremely late for work.... Gunna be late though I think  worth it! Good day,0
whats up? ,0
my hurley baby got shots ,0
@toemonster at drug emporium and they caught my eye and reminded me of how trashy I am going to be one day  http://twitpic.com/3jujt,0
Roxie is singing &quot; I'm Moving Out&quot;......... By Billy Joel                  A-Mill named MVG of the ECSUHL,0
I've been painfully tired all day long.  ,0
... downloaded the new YouMail Blackberry App.  It won't download my old messages ,0
Bored of holiday already. Feel so empty ,0
trying to figure twitter out  i dnt get it ,0
listening to the mediaevil baebes - cant find albums anywhere though ,0
in the campus pc lab because i don't have photoshop.  ,0
"Guess it's official the now ex gf brought over my stuff from her apt  sad. she brought me subway with cookies, that was really nice of her",0
"just getting back...it was fun. However, I'm exhausted. That means...no post tonite ",0
just got home from haorizons golf thing now trying to get twitter on my phone im so said its not working ,0
I miss my Sister.  why'd she have to move to stinkin Alaska?,0
might be getting banned from twitter ,0
"Friggin hate having so much college work to do, soo didnt realise it was that much. ",0
"@fistynuts Hope it doesn't come near ours, bloody car is caked in birdshit again! ",0
Still no lights! ,0
@JonathanRhys i said hello to you  i am crying...,0
gahh im at my brothers game ,0
@brenonAKAlu ha yeap! well im gonna try. =/ and why cant you go again? you made it seem like you were gonna go last night ,0
i need my phone i hope security finds it!   ,0
My baby has to leave soon....  Wish he would never go. Text it I guess 978 996 7280.,0
Sittin in tha car on my way to dads. ,0
ordering jets breadsticks with ranch. sitting home for the night. i wish i could see my baby. ,0
"I think I need a coffee, Iï¿½m falling asleep here ",0
"cleaning my room. Its gross, i've been putting this off for to long. ",0
my vacation eating habits are comming back!  NOOO!,0
sorry ellen i missed you on qvc i should have dvr'd it sorry ,0
i am off to bed gotta be up early for work  night night sexuals lol xx,0
At my grandma's 2 days in a row I want to go home! ,0
has toothache ,0
i HAVE TO HAVE a Bernese Mountain Dog...  soooo beautifulllll!!!,0
@helenr28 hahah dont think so ,0
"The limo has pretty lights,ugh stupid rap music though ",0
"Sitting, waiting for the parents to finally come home ",0
woo back to uni 2morro! ahh exams ,0
"@dirkjohnson Heh. My most exciting assignment, currently, is a twenty minute presentation about monism in Hinduism. The rest are tests. ",0
I'm so heart borken!  I found two amazing shirts but can only buy one! Shopping is a dangerous obsession!,0
I have a love/hate relationship with weekends. Love= no work... hate= lonely ,0
It's raining and I have to work. ,0
I might hit up club Essence in Beaumont tonite!! My dj Go Dj JBoss spinnin!! but look at the weather ,0
Good morning freight train. Good morning Twitter. Weather is not favourable to drive in today. ,0
At my nephews going away party. He's leaving for Iraq tomorrow ,0
"@LauraConnorr Monday unfortunately  You? Oooh, I love Mario Kart, haha.",0
"has got really bad cold, thanks my darling husband. you rock for giving me this. ",0
"Have to go to the car shop, my poor mustang is messing up ",0
i keep looking out the window and wish i could just fly away !!!! ,0
Trying to add Transporter 3 to my DVDaf but they only have the DVD version ,0
"for now, i just want to spend some sweet quality time with danny. even if it is through internet/phone only. ",0
"@Rajid my iphone was 6.02! not even 5.09, much less the required 5.08. so i sit and wait more ",0
@MiszAdotCoren nice seeing you last night doll!  i wish it was still everyday,0
I officially hate Mum's new employees. ,0
I've been neglecting my twitter lately how tragic ,0
FCKINQ HEAT3D AHH SHT! (TH3RE AINT A D4Y 1N MY LIF3 DAT QOSZ BY DAT I DNT QET HIQH SIT BcK &amp; WANNA CRY) ,0
"I am still going through all the stuff in my room, there is no place to put it! I have no shelves ",0
@goxxy Fuck! I always wanted to play the fiddle. ,0
"I should send Apple an angry email along the lines of &quot;Hey d-bags, 'we fixed your computer' generally means you actually did something.&quot;. ",0
Betsey Johnson is replacing my purse. I can't believe it broke. ,0
@emilyingram My condolences ,0
The guys are back - gone is the quiet.  ,0
@lindsaygrrray http://twitpic.com/3jg52 - Rat doggg ,0
had a grilled steak but now my tummy is upset ,0
home alone and lonely ,0
so we never went to softball. o well haha. hanging in my room and then dinner. idk if i am going out i still feel icky ,0
@justinlevy Working  but lots of happy guests 'cause the weather is good - then catching the end of the Bruins game - you?,0
"@darrenchu iï¿½d love too, but there are no brazilian holidays in may! ",0
@LadyFro  Can you not access my profile?,0
@nemobeatz Nemo why don't you hang out with us ,0
"@JonathanRKnight  Hey Jon, hope you're feeling better, where's your daily tweets, we miss you ",0
The Kasabian single that is played on the Sony Bravia Zoetrope ad is not available until June. Probably not the best way to sell music. ,0
"Nice and warm up at nd today, but cloudy  hope it says nice-ish tonight!",0
The worst part about this is I left the cutest earrings at their house &amp; now I'll never get them back ,0
I don't wanna go to the wake ,0
"@leapylees Oh I'll have to check tescos, they're much closer than scotmid. Why do all the yummy treats have to make us gain weight? ",0
"@Schofe Yowch! As if people would ever think you'd do that   Really, how dare they!",0
Losing at Risk. As usual ,0
@moldyclay i miss you. ,0
"last two weeks r coming so fast, dont want it to end ",0
@theendtime i hope you're not ignoring me on aim ,0
@Melissaismyname I know!!!!! ,0
"Ben and I bought a vintage manual typewriter today, and after cleaning it, I have no idea what all of these buttons and levers mean.. ",0
I cant get on CMT to vote for the CMT AWARDS ,0
@Nicola_Donnelly i cant believe you &amp; amy are abandoning us...Criessss ,0
@clarksonfan ohhh thanks! dam we didnt get to see that ,0
"Im watching The OC, Oliver has just appeared  Grrr lol",0
"aw mannn, i haven't tweeted half enough today! Wail*  oh well, i'll make up for it now!",0
"26 mile ride today,  got to see my brother-in-law and his family. Good day so far! Yard work may be the plan for the afternoon. ",0
